RxnID	Comps	Eq	Subs	Type
HMR_7682	s	5-formyl-THF[c] + hydroxide[s] <=> 5-formyl-THF[s] + hydroxide[c]	Transport, extracellular	Core
HMR_7683	s	5-methyl-THF[c] + hydroxide[s] <=> 5-methyl-THF[s] + hydroxide[c]	Transport, extracellular	Core
HMR_7684	s	folate[c] + hydroxide[s] <=> folate[s] + hydroxide[c]	Transport, extracellular	Core
HMR_7685	s	hydroxide[s] + THF[c] <=> hydroxide[c] + THF[s]	Transport, extracellular	Core
HMR_7686	s	hydroxide[c] + thiamin-P[s] <=> hydroxide[s] + thiamin-P[c]	Transport, extracellular	Core
HMR_7690	s	PNP[c] <=> PNP[s]	Transport, extracellular	Core
HMR_7692	s	ATP[c] + cGMP[c] + H2O[c] => ADP[c] + cGMP[s] + Pi[c]	Transport, extracellular	Core
HMR_7735	s	heme[c] <=> heme[s]	Transport, extracellular	Core
HMR_7798	s	CO[c] <=> CO[s]	Transport, extracellular	Core
HMR_7896	s	ethanolamine[c] <=> ethanolamine[s]	Transport, extracellular	Core
HMR_7902	s	2 HCO3-[c] + oxalate[s] => 2 HCO3-[s] + oxalate[c]	Transport, extracellular	Core
HMR_7906	s	dihydroneopterin[c] <=> dihydroneopterin[s]	Transport, extracellular	Core
HMR_8051	s	tolbutamide[c] <=> tolbutamide[s]	Transport, extracellular	Core
HMR_8053	s	4-hydroxy-tolbutamide[c] <=> 4-hydroxy-tolbutamide[s]	Transport, extracellular	Core
HMR_8054	s	nifedipine[c] <=> nifedipine[s]	Transport, extracellular	Core
HMR_8056	s	hydroxy-nifedipine[c] <=> hydroxy-nifedipine[s]	Transport, extracellular	Core
HMR_8057	s	ebastine[c] <=> ebastine[s]	Transport, extracellular	Core
HMR_8061	s	hydroxylated-ebastine[c] <=> hydroxylated-ebastine[s]	Transport, extracellular	Core
HMR_8075	s	2-hydroxybutyrate[s] + H+[s] => 2-hydroxybutyrate[c] + H+[c]	Transport, extracellular	Core
HMR_8076	s	2 HCO3-[c] + Na+[c] => 2 HCO3-[s] + Na+[s]	Transport, extracellular	Core
HMR_8077	s	3 HCO3-[c] + Na+[c] => 3 HCO3-[s] + Na+[s]	Transport, extracellular	Core
HMR_8079	s	2-methylcitrate[c] <=> 2-methylcitrate[s]	Transport, extracellular	Core
HMR_8100	s	isocaproic-aldehyde[c] <=> isocaproic-aldehyde[s]	Transport, extracellular	Core
HMR_8101	s	4-nitrophenyl-sulfate[c] <=> 4-nitrophenyl-sulfate[s]	Transport, extracellular	Core
HMR_8154	s	gal-glcnac-gal-globoside[c] <=> gal-glcnac-gal-globoside[s]	Transport, extracellular	Core
HMR_8158	s	sialyl(1,3)-sialyl(2,6)-galactosylgloboside[c] <=> sialyl(1,3)-sialyl(2,6)-galactosylgloboside[s]	Transport, extracellular	Core
HMR_8161	s	sialyl(2,3)-sialyl(2,6)-galactosylgloboside[c] <=> sialyl(2,3)-sialyl(2,6)-galactosylgloboside[s]	Transport, extracellular	Core
HMR_8164	s	disialylgalactosylgloboside[c] <=> disialylgalactosylgloboside[s]	Transport, extracellular	Core
HMR_8214	s	digalactosylceramidesulfate[c] <=> digalactosylceramidesulfate[s]	Transport, extracellular	Core
HMR_8223	s	fucosyl-galactosylgloboside[c] <=> fucosyl-galactosylgloboside[s]	Transport, extracellular	Core
HMR_8225	g	acetyl-CoA[c] <=> acetyl-CoA[g]	Transport, extracellular	Core
HMR_8253	s	galgalgalthcrm heparan sulfate[c] <=> galgalgalthcrm heparan sulfate[s]	Transport, extracellular	Core
HMR_8270	s	fucgalfucgalacglcgalgluside heparan sulfate[c] <=> fucgalfucgalacglcgalgluside heparan sulfate[s]	Transport, extracellular	Core
HMR_8273	s	glycolipid[c] <=> glycolipid[s]	Transport, extracellular	Core
HMR_8283	s	galfuc12gal14acglcgalgluside heparan sulfate[c] <=> galfuc12gal14acglcgalgluside heparan sulfate[s]	Transport, extracellular	Core
HMR_8297	s	type IIIAb[c] <=> type IIIAb[s]	Transport, extracellular	Core
HMR_8321	s	IV3Neu5Ac,III4Fuc-Lc4Cer[c] <=> IV3Neu5Ac,III4Fuc-Lc4Cer[s]	Transport, extracellular	Core
HMR_8324	s	lacto-N-fucopentaosyl-III-ceramide[c] <=> lacto-N-fucopentaosyl-III-ceramide[s]	Transport, extracellular	Core
HMR_8336	s	III3Fuc-nLc6Cer[c] <=> III3Fuc-nLc6Cer[s]	Transport, extracellular	Core
HMR_8339	s	VI3NeuAc-nLc6Cer[c] <=> VI3NeuAc-nLc6Cer[s]	Transport, extracellular	Core
HMR_8354	s	4-aminobutyrate[s] + H+[s] => 4-aminobutyrate[c] + H+[c]	Transport, extracellular	Core
HMR_8364	s	acetone[s] + H+[s] => acetone[c] + H+[c]	Transport, extracellular	Core
HMR_8429	s	creatine[s] + 2 Na+[s] => creatine[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_8586	s	maltose[c] <=> maltose[s]	Transport, extracellular	Core
HMR_8593	s	androsterone[c] <=> androsterone[s]	Transport, extracellular	Core
HMR_8595	s	limonene[c] <=> limonene[s]	Transport, extracellular	Core
HMR_8597	s	(-)-trans-carveol[c] <=> (-)-trans-carveol[s]	Transport, extracellular	Core
HMR_8599	s	perillyl alcohol[c] <=> perillyl alcohol[s]	Transport, extracellular	Core
HMR_8600	s	(+)-alpha-pinene[c] <=> (+)-alpha-pinene[s]	Transport, extracellular	Core
HMR_8602	s	alpha-pinene-oxide[c] <=> alpha-pinene-oxide[s]	Transport, extracellular	Core
HMR_8633	s	ATP[c] + bilirubin-monoglucuronoside[c] + H2O[c] => ADP[c] + bilirubin-monoglucuronoside[s] + Pi[c]	Transport, extracellular	Core
HMR_8670	s	2 chloride[s] + formate[c] => 2 chloride[c] + formate[s]	Transport, extracellular	Core
HMR_8676	s	L-carnitine[c] <=> L-carnitine[s]	Transport, extracellular	Core
HMR_8677	s	L-carnitine[s] + Na+[s] => L-carnitine[c] + Na+[c]	Transport, extracellular	Core
HMR_8687	s	cystine[s] + serine[c] => cystine[c] + serine[s]	Transport, extracellular	Core
HMR_8696	s	beta-carotene[c] <=> beta-carotene[s]	Transport, extracellular	Core
HMR_8733	s	D-serine[c] + glutamine[s] <=> D-serine[s] + glutamine[c]	Transport, extracellular	Core
HMR_8734	s	D-serine[c] + glycine[s] <=> D-serine[s] + glycine[c]	Transport, extracellular	Core
HMR_8736	s	oxalate[c] + 2 sulfate[s] => oxalate[s] + 2 sulfate[c]	Transport, extracellular	Core
HMR_8797	s	phenylacetylglutamine[c] <=> phenylacetylglutamine[s]	Transport, extracellular	Core
HMR_8798	s	phenylacetylglycine[c] <=> phenylacetylglycine[s]	Transport, extracellular	Core
HMR_8846	s	dehydroascorbic acid[c] <=> dehydroascorbic acid[s]	Transport, extracellular	Core
HMR_8863	s	12-hydroxydodecanoic acid[c] <=> 12-hydroxydodecanoic acid[s]	Transport, extracellular	Core
HMR_8864	s	14-hydroxytetradecanoic acid[c] <=> 14-hydroxytetradecanoic acid[s]	Transport, extracellular	Core
HMR_8865	s	16-hydroxyhexadecanoic acid[c] <=> 16-hydroxyhexadecanoic acid[s]	Transport, extracellular	Core
HMR_8867	s	D-xylose[c] <=> D-xylose[s]	Transport, extracellular	Core
HMR_8881	s	GD1beta[c] <=> GD1beta[s]	Transport, extracellular	Core
HMR_8883	s	GD1c[c] <=> GD1c[s]	Transport, extracellular	Core
HMR_8896	s	GP1calpha[c] <=> GP1calpha[s]	Transport, extracellular	Core
HMR_8898	s	GP1c[c] <=> GP1c[s]	Transport, extracellular	Core
HMR_8917	s	lysine[s] + Na+[s] => lysine[c] + Na+[c]	Transport, extracellular	Core
HMR_8925	s	Na+[s] + NH3[c] => Na+[c] + NH3[s]	Transport, extracellular	Core
HMR_8929	s	D-proline[s] + H+[s] => D-proline[c] + H+[c]	Transport, extracellular	Core
HMR_8930	s	ATP[c] + H2O[c] + 2 Na+[s] + pantothenate[s] => ADP[c] + 2 Na+[c] + pantothenate[c] + Pi[c]	Transport, extracellular	Core
HMR_8939	s	Na+[s] + palmitate[s] => Na+[c] + palmitate[c]	Transport, extracellular	Core
HMR_8940	s	Na+[s] + oleate[s] => Na+[c] + oleate[c]	Transport, extracellular	Core
HMR_8941	s	Na+[s] + stearate[s] => Na+[c] + stearate[c]	Transport, extracellular	Core
HMR_8942	s	eicosanoate[s] + Na+[s] => eicosanoate[c] + Na+[c]	Transport, extracellular	Core
HMR_8943	s	arachidonate[s] + Na+[s] => arachidonate[c] + Na+[c]	Transport, extracellular	Core
HMR_8944	s	adrenic acid[s] + Na+[s] => adrenic acid[c] + Na+[c]	Transport, extracellular	Core
HMR_8945	s	DHA[s] + Na+[s] => DHA[c] + Na+[c]	Transport, extracellular	Core
HMR_8946	s	lignocerate[s] + Na+[s] => lignocerate[c] + Na+[c]	Transport, extracellular	Core
HMR_8947	s	Na+[s] + nervonic acid[s] => Na+[c] + nervonic acid[c]	Transport, extracellular	Core
HMR_9176	s	estriol[c] <=> estriol[s]	Transport, extracellular	Core
HMR_9178	s	etiocholanolone[c] <=> etiocholanolone[s]	Transport, extracellular	Core
HMR_9180	s	D-ornithine[c] <=> D-ornithine[s]	Transport, extracellular	Core
HMR_9182	s	D-arginine[c] <=> D-arginine[s]	Transport, extracellular	Core
HMR_9187	s	glucose-1,6-bisphosphate[c] <=> glucose-1,6-bisphosphate[s]	Transport, extracellular	Core
HMR_9190	s	D-alanine[s] => D-alanine[c]	Transport, extracellular	Core
HMR_9191	s	D-serine[s] => D-serine[c]	Transport, extracellular	Core
HMR_9197	s	Fe2+[c] => Fe2+[s]	Transport, extracellular	Core
HMR_9590	s	2 H+[s] + sulfate[s] => 2 H+[c] + sulfate[c]	Transport, extracellular	Core
HMR_9591	s	alanine[s] + chloride[s] + 2 Na+[s] => alanine[c] + chloride[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9592	s	arginine[s] + chloride[s] + 2 Na+[s] => arginine[c] + chloride[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9593	s	chloride[s] + histidine[s] + 2 Na+[s] => chloride[c] + histidine[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9594	s	chloride[s] + isoleucine[s] + 2 Na+[s] => chloride[c] + isoleucine[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9595	s	chloride[s] + leucine[s] + 2 Na+[s] => chloride[c] + leucine[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9596	s	chloride[s] + lysine[s] + 2 Na+[s] => chloride[c] + lysine[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9597	s	chloride[s] + methionine[s] + 2 Na+[s] => chloride[c] + methionine[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9598	s	chloride[s] + 2 Na+[s] + valine[s] => chloride[c] + 2 Na+[c] + valine[c]	Transport, extracellular	Core
HMR_9599	s	chloride[s] + cysteine[s] + 2 Na+[s] => chloride[c] + cysteine[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9600	s	chloride[s] + 2 Na+[s] + serine[s] => chloride[c] + 2 Na+[c] + serine[c]	Transport, extracellular	Core
HMR_9601	s	beta-alanine[s] + chloride[s] + 2 Na+[s] => beta-alanine[c] + chloride[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9607	s	2 Na+[s] + pantothenate[s] => 2 Na+[c] + pantothenate[c]	Transport, extracellular	Core
HMR_9608	s	lipoic acid[s] + 2 Na+[s] => lipoic acid[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9609	s	biotin[s] + 2 Na+[s] => biotin[c] + 2 Na+[c]	Transport, extracellular	Core
HMR_9635	s	gpi_sig[c] <=> gpi_sig[s]	Transport, extracellular	Core
HMR_9644	s	G00079[c] <=> G00079[s]	Transport, extracellular	Core
HMR_9645	s	G00082[c] <=> G00082[s]	Transport, extracellular	Core
HMR_9646	s	G00083[c] <=> G00083[s]	Transport, extracellular	Core
HMR_9647	s	V3(NeuAc)2-Gb5Cer[c] <=> V3(NeuAc)2-Gb5Cer[s]	Transport, extracellular	Core
HMR_9648	s	n5m2masn[c] <=> n5m2masn[s]	Transport, extracellular	Core
HMR_9651	s	G00086[c] <=> G00086[s]	Transport, extracellular	Core
HMR_9653	s	dgpi_prot heparan sulfate[c] <=> dgpi_prot heparan sulfate[s]	Transport, extracellular	Core
HMR_9654	s	dem2emgacpail_prot heparan sulfate[c] <=> dem2emgacpail_prot heparan sulfate[s]	Transport, extracellular	Core
HMR_9655	s	glcnac-alpha-1,4-core 2[c] <=> glcnac-alpha-1,4-core 2[s]	Transport, extracellular	Core
HMR_9656	s	4-hydroxyretinoic acid[c] <=> 4-hydroxyretinoic acid[s]	Transport, extracellular	Core
HMR_9657	s	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[c] <=> 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[s]	Transport, extracellular	Core
HMR_9658	s	m3gacpail_prot heparan sulfate[c] <=> m3gacpail_prot heparan sulfate[s]	Transport, extracellular	Core
HMR_9659	s	eumelanin[c] <=> eumelanin[s]	Transport, extracellular	Core
HMR_9660	s	core 5[c] <=> core 5[s]	Transport, extracellular	Core
HMR_9661	s	core 7[c] <=> core 7[s]	Transport, extracellular	Core
HMR_9662	s	core 8[c] <=> core 8[s]	Transport, extracellular	Core
HMR_9663	s	mem2emgacpail_prot heparan sulfate[c] <=> mem2emgacpail_prot heparan sulfate[s]	Transport, extracellular	Core
HMR_4312	s	D-glucitol[c] <=> D-glucitol[s]	Transport, extracellular	Core
HMR_0158	m	butyryl-CoA[m] + L-carnitine[c] <=> butyryl-CoA[c] + L-carnitine[m]	Transport, mitochondrial	Core
HMR_0578	m	acyl-CoA-CL pool[c] => acyl-CoA-CL pool[m]	Transport, mitochondrial	Core
HMR_0587	m	CL pool[c] <=> CL pool[m]	Transport, mitochondrial	Core
HMR_1936	m	pregnenolone[c] <=> pregnenolone[m]	Transport, mitochondrial	Core
HMR_2590	m	L-carnitine[c] => L-carnitine[m]	Transport, mitochondrial	Core
HMR_3825	m	aspartate[m] + glutamate[c] + H+[c] => aspartate[c] + glutamate[m] + H+[m]	Transport, mitochondrial	Core
HMR_3863	m	3-sulfinoalanine[c] + aspartate[m] <=> 3-sulfinoalanine[m] + aspartate[c]	Transport, mitochondrial	Core
HMR_3864	m	3-sulfinoalanine[m] + glutamate[c] + H+[c] => 3-sulfinoalanine[c] + glutamate[m] + H+[m]	Transport, mitochondrial	Core
HMR_4743	m	5-aminolevulinate[c] <=> 5-aminolevulinate[m]	Transport, mitochondrial	Core
HMR_4754	m	protoporphyrinogen IX[c] => protoporphyrinogen IX[m]	Transport, mitochondrial	Core
HMR_4756	m	protoporphyrin[c] <=> protoporphyrin[m]	Transport, mitochondrial	Core
HMR_4760	m	heme[c] <=> heme[m]	Transport, mitochondrial	Core
HMR_4852	m	AKG[c] + malate[m] <=> AKG[m] + malate[c]	Transport, mitochondrial	Core
HMR_4855	m	fumarate[c] + malate[m] <=> fumarate[m] + malate[c]	Transport, mitochondrial	Core
HMR_4898	m	O2[c] <=> O2[m]	Transport, mitochondrial	Core
HMR_4922	m	CO2[c] <=> CO2[m]	Transport, mitochondrial	Core
HMR_4926	m	H+[c] + pyruvate[c] => H+[m] + pyruvate[m]	Transport, mitochondrial	Core
HMR_4944	m	formate[c] <=> formate[m]	Transport, mitochondrial	Core
HMR_4964	m	citrate[c] + H+[c] + malate[m] => citrate[m] + H+[m] + malate[c]	Transport, mitochondrial	Core
HMR_4971	m	citrate[m] + PEP[c] <=> citrate[c] + PEP[m]	Transport, mitochondrial	Core
HMR_4972	m	citrate[c] + isocitrate[m] <=> citrate[m] + isocitrate[c]	Transport, mitochondrial	Core
HMR_4997	m	deoxyguanosine[c] => deoxyguanosine[m]	Transport, mitochondrial	Core
HMR_5031	m	adenosine[c] <=> adenosine[m]	Transport, mitochondrial	Core
HMR_5033	m	thymidine[c] <=> thymidine[m]	Transport, mitochondrial	Core
HMR_5043	m	H+[c] + Pi[c] <=> H+[m] + Pi[m]	Transport, mitochondrial	Core
HMR_5046	m	cholesterol[l] <=> cholesterol[m]	Transport, mitochondrial	Core
HMR_5105	m	H+[c] + ornithine[m] => H+[m] + ornithine[c]	Transport, mitochondrial	Core
HMR_5122	m	glutamate[c] + H+[c] => glutamate[m] + H+[m]	Transport, mitochondrial	Core
HMR_5348	m	2-oxobutyrate[c] + H+[c] => 2-oxobutyrate[m] + H+[m]	Transport, mitochondrial	Core
HMR_5349	m	2-oxobutyrate[m] + H+[c] => 2-oxobutyrate[c] + H+[m]	Transport, mitochondrial	Core
HMR_5420	m	Fe2+[c] => Fe2+[m]	Transport, mitochondrial	Core
HMR_6276	m	cis-aconitate[c] + citrate[m] <=> cis-aconitate[m] + citrate[c]	Transport, mitochondrial	Core
HMR_6277	m	cis-aconitate[c] + isocitrate[m] <=> cis-aconitate[m] + isocitrate[c]	Transport, mitochondrial	Core
HMR_6286	m	AKG[m] + citrate[c] + H+[c] => AKG[c] + citrate[m] + H+[m]	Transport, mitochondrial	Core
HMR_6287	m	citrate[c] + H+[c] + succinate[m] => citrate[m] + H+[m] + succinate[c]	Transport, mitochondrial	Core
HMR_6289	m	AKG[m] + H+[c] + isocitrate[c] => AKG[c] + H+[m] + isocitrate[m]	Transport, mitochondrial	Core
HMR_6290	m	H+[c] + isocitrate[c] + succinate[m] => H+[m] + isocitrate[m] + succinate[c]	Transport, mitochondrial	Core
HMR_6291	m	H+[c] + isocitrate[c] + malate[m] => H+[m] + isocitrate[m] + malate[c]	Transport, mitochondrial	Core
HMR_6293	m	AKG[m] + cis-aconitate[c] + H+[c] => AKG[c] + cis-aconitate[m] + H+[m]	Transport, mitochondrial	Core
HMR_6294	m	cis-aconitate[c] + H+[c] + succinate[m] => cis-aconitate[m] + H+[m] + succinate[c]	Transport, mitochondrial	Core
HMR_6295	m	cis-aconitate[c] + H+[c] + malate[m] => cis-aconitate[m] + H+[m] + malate[c]	Transport, mitochondrial	Core
HMR_6297	m	isocitrate[m] + PEP[c] <=> isocitrate[c] + PEP[m]	Transport, mitochondrial	Core
HMR_6298	m	cis-aconitate[m] + PEP[c] <=> cis-aconitate[c] + PEP[m]	Transport, mitochondrial	Core
HMR_6301	m	H+[c] + lysine[m] + ornithine[c] => H+[m] + lysine[c] + ornithine[m]	Transport, mitochondrial	Core
HMR_6302	m	H+[c] + lysine[c] + ornithine[m] => H+[m] + lysine[m] + ornithine[c]	Transport, mitochondrial	Core
HMR_6307	m	arginine[m] + H+[c] + ornithine[c] => arginine[c] + H+[m] + ornithine[m]	Transport, mitochondrial	Core
HMR_6308	m	arginine[c] + H+[c] + ornithine[m] => arginine[m] + H+[m] + ornithine[c]	Transport, mitochondrial	Core
HMR_6313	m	H+[c] + histidine[c] + ornithine[m] => H+[m] + histidine[m] + ornithine[c]	Transport, mitochondrial	Core
HMR_6314	m	H+[c] + histidine[m] + ornithine[c] => H+[m] + histidine[c] + ornithine[m]	Transport, mitochondrial	Core
HMR_6317	m	citrulline[m] + H+[c] + ornithine[c] => citrulline[c] + H+[m] + ornithine[m]	Transport, mitochondrial	Core
HMR_6318	m	citrulline[c] + H+[c] + ornithine[m] => citrulline[m] + H+[m] + ornithine[c]	Transport, mitochondrial	Core
HMR_6321	m	H+[c] + lysine[m] => H+[m] + lysine[c]	Transport, mitochondrial	Core
HMR_6323	m	arginine[c] + H+[c] => arginine[m] + H+[m]	Transport, mitochondrial	Core
HMR_6324	m	arginine[m] + H+[c] => arginine[c] + H+[m]	Transport, mitochondrial	Core
HMR_6327	m	citrulline[m] + H+[c] => citrulline[c] + H+[m]	Transport, mitochondrial	Core
HMR_6328	m	ADP[c] + ATP[m] <=> ADP[m] + ATP[c]	Transport, mitochondrial	Core
HMR_6389	m	Pi[m] + sn-glycerol-3-phosphate[c] => Pi[c] + sn-glycerol-3-phosphate[m]	Transport, mitochondrial	Core
HMR_6391	m	AKG[c] + GSH[m] <=> AKG[m] + GSH[c]	Transport, mitochondrial	Core
HMR_7638	m	H+[c] => H+[m]	Transport, mitochondrial	Core
HMR_7719	m	uridine[c] <=> uridine[m]	Transport, mitochondrial	Core
HMR_7758	m	choloyl-CoA[c] + H+[c] <=> choloyl-CoA[m] + H+[m]	Transport, mitochondrial	Core
HMR_7804	m	dADP[m] + dCDP[c] <=> dADP[c] + dCDP[m]	Transport, mitochondrial	Core
HMR_7806	m	dADP[m] + dGDP[c] <=> dADP[c] + dGDP[m]	Transport, mitochondrial	Core
HMR_7808	m	dTDP[c] + dUDP[m] <=> dTDP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7810	m	dGDP[c] + dUDP[m] <=> dGDP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7812	m	dADP[c] + dUDP[m] <=> dADP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7814	m	dCDP[c] + dUDP[m] <=> dCDP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7818	m	dGDP[c] + dTDP[m] <=> dGDP[m] + dTDP[c]	Transport, mitochondrial	Core
HMR_7820	m	dADP[c] + dTDP[m] <=> dADP[m] + dTDP[c]	Transport, mitochondrial	Core
HMR_7822	m	dCDP[c] + dTDP[m] <=> dCDP[m] + dTDP[c]	Transport, mitochondrial	Core
HMR_7824	m	dCDP[m] + dGDP[c] <=> dCDP[c] + dGDP[m]	Transport, mitochondrial	Core
HMR_7827	m	dTDP[m] + dUTP[c] => dTDP[c] + dUTP[m]	Transport, mitochondrial	Core
HMR_7828	m	dUDP[m] + dUTP[c] => dUDP[c] + dUTP[m]	Transport, mitochondrial	Core
HMR_7829	m	dGDP[m] + dUTP[c] => dGDP[c] + dUTP[m]	Transport, mitochondrial	Core
HMR_7830	m	dATP[c] + dCDP[m] => dATP[m] + dCDP[c]	Transport, mitochondrial	Core
HMR_7831	m	dADP[m] + dUTP[c] => dADP[c] + dUTP[m]	Transport, mitochondrial	Core
HMR_7832	m	dCDP[m] + dUTP[c] => dCDP[c] + dUTP[m]	Transport, mitochondrial	Core
HMR_7835	m	dTTP[c] + dUDP[m] => dTTP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7836	m	dTDP[m] + dTTP[c] => dTDP[c] + dTTP[m]	Transport, mitochondrial	Core
HMR_7837	m	dGDP[m] + dTTP[c] => dGDP[c] + dTTP[m]	Transport, mitochondrial	Core
HMR_7838	m	dADP[m] + dTTP[c] => dADP[c] + dTTP[m]	Transport, mitochondrial	Core
HMR_7839	m	dATP[c] + dUDP[m] => dATP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7840	m	dCDP[m] + dTTP[c] => dCDP[c] + dTTP[m]	Transport, mitochondrial	Core
HMR_7841	m	dCDP[m] + dCTP[c] => dCDP[c] + dCTP[m]	Transport, mitochondrial	Core
HMR_7842	m	dCTP[c] + dUDP[m] => dCTP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7843	m	dCTP[c] + dGDP[m] => dCTP[m] + dGDP[c]	Transport, mitochondrial	Core
HMR_7844	m	dADP[m] + dCTP[c] => dADP[c] + dCTP[m]	Transport, mitochondrial	Core
HMR_7847	m	dADP[m] + dGTP[c] => dADP[c] + dGTP[m]	Transport, mitochondrial	Core
HMR_7848	m	dATP[c] + dTDP[m] => dATP[m] + dTDP[c]	Transport, mitochondrial	Core
HMR_7849	m	dGTP[c] + dUDP[m] => dGTP[m] + dUDP[c]	Transport, mitochondrial	Core
HMR_7850	m	dGTP[c] + dTDP[m] => dGTP[m] + dTDP[c]	Transport, mitochondrial	Core
HMR_7851	m	dGDP[m] + dGTP[c] => dGDP[c] + dGTP[m]	Transport, mitochondrial	Core
HMR_7852	m	dCDP[m] + dGTP[c] => dCDP[c] + dGTP[m]	Transport, mitochondrial	Core
HMR_7853	m	dATP[c] + dGDP[m] => dATP[m] + dGDP[c]	Transport, mitochondrial	Core
HMR_7854	m	dADP[m] + dATP[c] => dADP[c] + dATP[m]	Transport, mitochondrial	Core
HMR_2407	p	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c] <=> (6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[p]	Transport, peroxisomal	Core
HMR_2509	p	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c] <=> (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[p]	Transport, peroxisomal	Core
