RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_5766	s	asparagine[s] + isoleucine[c] + Na+[s] => asparagine[c] + isoleucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5767	s	glycine[c] + Na+[s] + valine[s] => glycine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5768	s	alanine[c] + Na+[s] + valine[s] => alanine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5769	s	glutamine[c] + Na+[s] + valine[s] => glutamine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5770	s	Na+[s] + serine[c] + valine[s] => Na+[c] + serine[s] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5771	s	methionine[c] + Na+[s] + valine[s] => methionine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5772	s	Na+[s] + tryptophan[c] + valine[s] => Na+[c] + tryptophan[s] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5773	s	Na+[s] + phenylalanine[c] + valine[s] => Na+[c] + phenylalanine[s] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5774	s	Na+[s] + tyrosine[c] + valine[s] => Na+[c] + tyrosine[s] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5775	s	cysteine[c] + Na+[s] + valine[s] => cysteine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5776	s	leucine[c] + Na+[s] + valine[s] => leucine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5777	s	Na+[s] + proline[c] + valine[s] => Na+[c] + proline[s] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5778	s	asparagine[c] + Na+[s] + valine[s] => asparagine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5779	s	Na+[s] + threonine[c] + valine[s] => Na+[c] + threonine[s] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5780	s	homoserine[c] + Na+[s] + valine[s] => homoserine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5781	s	isoleucine[c] + Na+[s] + valine[s] => isoleucine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5782	s	glycine[c] + Na+[s] + threonine[s] => glycine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5783	s	alanine[c] + Na+[s] + threonine[s] => alanine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5784	s	glutamine[c] + Na+[s] + threonine[s] => glutamine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5785	s	Na+[s] + serine[c] + threonine[s] => Na+[c] + serine[s] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5786	s	methionine[c] + Na+[s] + threonine[s] => methionine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5787	s	Na+[s] + threonine[s] + tryptophan[c] => Na+[c] + threonine[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5788	s	Na+[s] + phenylalanine[c] + threonine[s] => Na+[c] + phenylalanine[s] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5789	s	Na+[s] + threonine[s] + tyrosine[c] => Na+[c] + threonine[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5790	s	cysteine[c] + Na+[s] + threonine[s] => cysteine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5791	s	leucine[c] + Na+[s] + threonine[s] => leucine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5792	s	Na+[s] + proline[c] + threonine[s] => Na+[c] + proline[s] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5793	s	asparagine[c] + Na+[s] + threonine[s] => asparagine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5794	s	Na+[s] + threonine[s] + valine[c] => Na+[c] + threonine[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5795	s	homoserine[c] + Na+[s] + threonine[s] => homoserine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5796	s	isoleucine[c] + Na+[s] + threonine[s] => isoleucine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5797	s	glycine[c] + homoserine[s] + Na+[s] => glycine[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5798	s	alanine[c] + homoserine[s] + Na+[s] => alanine[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5799	s	glutamine[c] + homoserine[s] + Na+[s] => glutamine[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5800	s	homoserine[s] + Na+[s] + serine[c] => homoserine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5801	s	homoserine[s] + methionine[c] + Na+[s] => homoserine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5802	s	homoserine[s] + Na+[s] + tryptophan[c] => homoserine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5803	s	homoserine[s] + Na+[s] + phenylalanine[c] => homoserine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5804	s	homoserine[s] + Na+[s] + tyrosine[c] => homoserine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5805	s	cysteine[c] + homoserine[s] + Na+[s] => cysteine[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5806	s	homoserine[s] + leucine[c] + Na+[s] => homoserine[c] + leucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5807	s	homoserine[s] + Na+[s] + proline[c] => homoserine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5808	s	asparagine[c] + homoserine[s] + Na+[s] => asparagine[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5809	s	homoserine[s] + Na+[s] + valine[c] => homoserine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5810	s	homoserine[s] + Na+[s] + threonine[c] => homoserine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5811	s	homoserine[s] + isoleucine[c] + Na+[s] => homoserine[c] + isoleucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5812	s	glycine[c] + isoleucine[s] + Na+[s] => glycine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5813	s	alanine[c] + isoleucine[s] + Na+[s] => alanine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5814	s	glutamine[c] + isoleucine[s] + Na+[s] => glutamine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5815	s	isoleucine[s] + Na+[s] + serine[c] => isoleucine[c] + Na+[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5816	s	isoleucine[s] + methionine[c] + Na+[s] => isoleucine[c] + methionine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5817	s	isoleucine[s] + Na+[s] + tryptophan[c] => isoleucine[c] + Na+[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5818	s	isoleucine[s] + Na+[s] + phenylalanine[c] => isoleucine[c] + Na+[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5819	s	isoleucine[s] + Na+[s] + tyrosine[c] => isoleucine[c] + Na+[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5820	s	cysteine[c] + isoleucine[s] + Na+[s] => cysteine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5821	s	isoleucine[s] + leucine[c] + Na+[s] => isoleucine[c] + leucine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5822	s	isoleucine[s] + Na+[s] + proline[c] => isoleucine[c] + Na+[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5823	s	asparagine[c] + isoleucine[s] + Na+[s] => asparagine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5824	s	isoleucine[s] + Na+[s] + valine[c] => isoleucine[c] + Na+[c] + valine[s]	Transport, extracellular	Core	917	Universal
HMR_5825	s	isoleucine[s] + Na+[s] + threonine[c] => isoleucine[c] + Na+[c] + threonine[s]	Transport, extracellular	Core	917	Universal
HMR_5826	s	homoserine[c] + isoleucine[s] + Na+[s] => homoserine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5827	s	glycine[s] + lysine[c] + Na+[s] => glycine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5828	s	arginine[c] + glycine[s] + Na+[s] => arginine[s] + glycine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5829	s	glycine[s] + Na+[s] + ornithine[c] => glycine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5830	s	glycine[s] + histidine[c] + Na+[s] => glycine[c] + histidine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5831	s	citrulline[c] + glycine[s] + Na+[s] => citrulline[s] + glycine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5832	s	alanine[s] + lysine[c] + Na+[s] => alanine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5833	s	alanine[s] + arginine[c] + Na+[s] => alanine[c] + arginine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5834	s	alanine[s] + Na+[s] + ornithine[c] => alanine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5835	s	alanine[s] + histidine[c] + Na+[s] => alanine[c] + histidine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5836	s	alanine[s] + citrulline[c] + Na+[s] => alanine[c] + citrulline[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5837	s	glutamine[s] + lysine[c] + Na+[s] => glutamine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5838	s	arginine[c] + glutamine[s] + Na+[s] => arginine[s] + glutamine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5839	s	glutamine[s] + Na+[s] + ornithine[c] => glutamine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5840	s	glutamine[s] + histidine[c] + Na+[s] => glutamine[c] + histidine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5841	s	citrulline[c] + glutamine[s] + Na+[s] => citrulline[s] + glutamine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5842	s	lysine[c] + Na+[s] + serine[s] => lysine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5843	s	arginine[c] + Na+[s] + serine[s] => arginine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5844	s	Na+[s] + ornithine[c] + serine[s] => Na+[c] + ornithine[s] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5845	s	histidine[c] + Na+[s] + serine[s] => histidine[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5846	s	citrulline[c] + Na+[s] + serine[s] => citrulline[s] + Na+[c] + serine[c]	Transport, extracellular	Core	917	Universal
HMR_5847	s	lysine[c] + methionine[s] + Na+[s] => lysine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5848	s	arginine[c] + methionine[s] + Na+[s] => arginine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5849	s	methionine[s] + Na+[s] + ornithine[c] => methionine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5850	s	histidine[c] + methionine[s] + Na+[s] => histidine[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5851	s	citrulline[c] + methionine[s] + Na+[s] => citrulline[s] + methionine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5852	s	lysine[c] + Na+[s] + tryptophan[s] => lysine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5853	s	arginine[c] + Na+[s] + tryptophan[s] => arginine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5854	s	Na+[s] + ornithine[c] + tryptophan[s] => Na+[c] + ornithine[s] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5855	s	histidine[c] + Na+[s] + tryptophan[s] => histidine[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5856	s	citrulline[c] + Na+[s] + tryptophan[s] => citrulline[s] + Na+[c] + tryptophan[c]	Transport, extracellular	Core	917	Universal
HMR_5857	s	lysine[c] + Na+[s] + phenylalanine[s] => lysine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5858	s	arginine[c] + Na+[s] + phenylalanine[s] => arginine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5859	s	Na+[s] + ornithine[c] + phenylalanine[s] => Na+[c] + ornithine[s] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5860	s	histidine[c] + Na+[s] + phenylalanine[s] => histidine[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5861	s	citrulline[c] + Na+[s] + phenylalanine[s] => citrulline[s] + Na+[c] + phenylalanine[c]	Transport, extracellular	Core	917	Universal
HMR_5862	s	lysine[c] + Na+[s] + tyrosine[s] => lysine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5863	s	arginine[c] + Na+[s] + tyrosine[s] => arginine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5864	s	Na+[s] + ornithine[c] + tyrosine[s] => Na+[c] + ornithine[s] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5865	s	histidine[c] + Na+[s] + tyrosine[s] => histidine[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5866	s	citrulline[c] + Na+[s] + tyrosine[s] => citrulline[s] + Na+[c] + tyrosine[c]	Transport, extracellular	Core	917	Universal
HMR_5867	s	cysteine[s] + lysine[c] + Na+[s] => cysteine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5868	s	arginine[c] + cysteine[s] + Na+[s] => arginine[s] + cysteine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5869	s	cysteine[s] + Na+[s] + ornithine[c] => cysteine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5870	s	cysteine[s] + histidine[c] + Na+[s] => cysteine[c] + histidine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5871	s	citrulline[c] + cysteine[s] + Na+[s] => citrulline[s] + cysteine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5872	s	leucine[s] + lysine[c] + Na+[s] => leucine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5873	s	arginine[c] + leucine[s] + Na+[s] => arginine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5874	s	leucine[s] + Na+[s] + ornithine[c] => leucine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5875	s	histidine[c] + leucine[s] + Na+[s] => histidine[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5876	s	citrulline[c] + leucine[s] + Na+[s] => citrulline[s] + leucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5877	s	lysine[c] + Na+[s] + proline[s] => lysine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5878	s	arginine[c] + Na+[s] + proline[s] => arginine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5879	s	Na+[s] + ornithine[c] + proline[s] => Na+[c] + ornithine[s] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5880	s	histidine[c] + Na+[s] + proline[s] => histidine[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5881	s	citrulline[c] + Na+[s] + proline[s] => citrulline[s] + Na+[c] + proline[c]	Transport, extracellular	Core	917	Universal
HMR_5882	s	asparagine[s] + lysine[c] + Na+[s] => asparagine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5883	s	arginine[c] + asparagine[s] + Na+[s] => arginine[s] + asparagine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5884	s	asparagine[s] + Na+[s] + ornithine[c] => asparagine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5885	s	asparagine[s] + histidine[c] + Na+[s] => asparagine[c] + histidine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5886	s	asparagine[s] + citrulline[c] + Na+[s] => asparagine[c] + citrulline[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5887	s	lysine[c] + Na+[s] + valine[s] => lysine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5888	s	arginine[c] + Na+[s] + valine[s] => arginine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5889	s	Na+[s] + ornithine[c] + valine[s] => Na+[c] + ornithine[s] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5890	s	histidine[c] + Na+[s] + valine[s] => histidine[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5891	s	citrulline[c] + Na+[s] + valine[s] => citrulline[s] + Na+[c] + valine[c]	Transport, extracellular	Core	917	Universal
HMR_5892	s	lysine[c] + Na+[s] + threonine[s] => lysine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5893	s	arginine[c] + Na+[s] + threonine[s] => arginine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5894	s	Na+[s] + ornithine[c] + threonine[s] => Na+[c] + ornithine[s] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5895	s	histidine[c] + Na+[s] + threonine[s] => histidine[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5896	s	citrulline[c] + Na+[s] + threonine[s] => citrulline[s] + Na+[c] + threonine[c]	Transport, extracellular	Core	917	Universal
HMR_5897	s	homoserine[s] + lysine[c] + Na+[s] => homoserine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5898	s	arginine[c] + homoserine[s] + Na+[s] => arginine[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5899	s	homoserine[s] + Na+[s] + ornithine[c] => homoserine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5900	s	histidine[c] + homoserine[s] + Na+[s] => histidine[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5901	s	citrulline[c] + homoserine[s] + Na+[s] => citrulline[s] + homoserine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5902	s	isoleucine[s] + lysine[c] + Na+[s] => isoleucine[c] + lysine[s] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5903	s	arginine[c] + isoleucine[s] + Na+[s] => arginine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5904	s	isoleucine[s] + Na+[s] + ornithine[c] => isoleucine[c] + Na+[c] + ornithine[s]	Transport, extracellular	Core	917	Universal
HMR_5905	s	histidine[c] + isoleucine[s] + Na+[s] => histidine[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5906	s	citrulline[c] + isoleucine[s] + Na+[s] => citrulline[s] + isoleucine[c] + Na+[c]	Transport, extracellular	Core	917	Universal
HMR_5907	s	glycine[c] + lysine[s] => glycine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5908	s	alanine[c] + lysine[s] => alanine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5909	s	glutamine[c] + lysine[s] => glutamine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5910	s	lysine[s] + serine[c] => lysine[c] + serine[s]	Transport, extracellular	Core	917	Universal
HMR_5911	s	lysine[s] + methionine[c] => lysine[c] + methionine[s]	Transport, extracellular	Core	917	Universal
HMR_5912	s	lysine[s] + tryptophan[c] => lysine[c] + tryptophan[s]	Transport, extracellular	Core	917	Universal
HMR_5913	s	lysine[s] + phenylalanine[c] => lysine[c] + phenylalanine[s]	Transport, extracellular	Core	917	Universal
HMR_5914	s	lysine[s] + tyrosine[c] => lysine[c] + tyrosine[s]	Transport, extracellular	Core	917	Universal
HMR_5915	s	cysteine[c] + lysine[s] => cysteine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5916	s	leucine[c] + lysine[s] => leucine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
HMR_5917	s	lysine[s] + proline[c] => lysine[c] + proline[s]	Transport, extracellular	Core	917	Universal
HMR_5918	s	asparagine[c] + lysine[s] => asparagine[s] + lysine[c]	Transport, extracellular	Core	917	Universal
